student_id,question_id,concept,difficulty,score,time_spent,attempt_no,timestamp
41,35,Concept_8,Easy,1,178,2,2025-12-22 21:12:40.202492
42,20,Concept_8,Hard,1,102,1,2025-12-22 21:12:40.220513
4,48,Concept_8,Easy,1,96,1,2025-12-22 22:12:39.641016
46,71,Concept_2,Easy,1,190,2,2025-12-22 22:12:40.283131
38,24,Concept_4,Easy,1,87,1,2025-12-22 23:12:40.157249
24,23,Concept_2,Hard,0,116,3,2025-12-23 00:12:39.948563
25,26,Concept_6,Easy,0,349,1,2025-12-23 00:12:39.963391
30,76,Concept_2,Medium,0,348,1,2025-12-23 00:12:40.038199
47,38,Concept_7,Medium,1,42,1,2025-12-23 00:12:40.297936
13,32,Concept_4,Hard,0,107,1,2025-12-23 01:12:39.783495
18,33,Concept_7,Hard,0,61,2,2025-12-23 01:12:39.858912
36,24,Concept_4,Easy,0,178,3,2025-12-23 03:12:40.127451
26,15,Concept_5,Hard,0,101,2,2025-12-23 04:12:39.978258
44,7,Concept_7,Easy,0,62,1,2025-12-23 04:12:40.253417
6,44,Concept_3,Hard,0,286,1,2025-12-23 05:12:39.672911
34,75,Concept_5,Medium,0,226,1,2025-12-23 05:12:40.097619
8,59,Concept_2,Medium,0,51,1,2025-12-23 06:12:39.704194
9,24,Concept_4,Easy,0,124,1,2025-12-23 06:12:39.720535
23,57,Concept_8,Hard,1,43,1,2025-12-23 06:12:39.933634
39,64,Concept_5,Hard,1,121,1,2025-12-23 06:12:40.172226
45,6,Concept_1,Hard,0,90,1,2025-12-23 07:12:40.268281
21,77,Concept_1,Hard,0,344,1,2025-12-23 08:12:39.903666
31,72,Concept_6,Easy,1,48,3,2025-12-23 09:12:40.053155
3,16,Concept_4,Hard,1,49,1,2025-12-23 10:12:39.625229
7,6,Concept_1,Hard,0,74,1,2025-12-23 10:12:39.688562
35,42,Concept_7,Easy,0,165,1,2025-12-23 10:12:40.112540
5,73,Concept_4,Easy,1,28,3,2025-12-23 11:12:39.656721
48,8,Concept_5,Easy,1,153,2,2025-12-23 13:12:40.312817
50,43,Concept_1,Hard,0,33,1,2025-12-23 13:12:40.342539
14,31,Concept_3,Medium,0,248,1,2025-12-23 14:12:39.799408
15,25,Concept_7,Medium,0,189,2,2025-12-23 14:12:39.814303
40,28,Concept_5,Easy,0,218,1,2025-12-23 14:12:40.187182
49,67,Concept_7,Easy,0,75,3,2025-12-23 14:12:40.327715
10,49,Concept_6,Medium,0,207,1,2025-12-23 15:12:39.736588
27,64,Concept_5,Hard,0,142,1,2025-12-23 15:12:39.993099
43,21,Concept_3,Medium,0,174,1,2025-12-23 15:12:40.238590
12,3,Concept_2,Hard,0,218,2,2025-12-23 16:12:39.767416
28,33,Concept_7,Hard,0,43,1,2025-12-23 16:12:40.007923
37,61,Concept_1,Easy,0,177,2,2025-12-23 16:12:40.142343
4,58,Concept_2,Easy,1,76,1,2025-12-23 19:12:39.641263
6,34,Concept_6,Easy,1,182,1,2025-12-23 19:12:39.673164
45,79,Concept_7,Medium,0,141,1,2025-12-23 19:12:40.268527
34,72,Concept_6,Easy,1,54,1,2025-12-23 20:12:40.097865
27,46,Concept_3,Medium,0,304,1,2025-12-23 21:12:39.993339
2,6,Concept_1,Hard,0,75,1,2025-12-23 22:12:39.609434
32,51,Concept_2,Hard,0,301,2,2025-12-23 22:12:40.068227
33,49,Concept_6,Medium,0,238,3,2025-12-23 22:12:40.082973
47,31,Concept_3,Medium,0,171,1,2025-12-23 22:12:40.298183
9,34,Concept_6,Easy,1,227,1,2025-12-24 00:12:39.720799
17,72,Concept_6,Easy,1,57,1,2025-12-24 00:12:39.844253
48,69,Concept_6,Medium,0,68,1,2025-12-24 01:12:40.313059
13,33,Concept_7,Hard,1,36,1,2025-12-24 02:12:39.783769
14,54,Concept_3,Medium,0,395,2,2025-12-24 02:12:39.799654
25,2,Concept_4,Easy,0,262,1,2025-12-24 02:12:39.963633
10,71,Concept_2,Easy,1,200,2,2025-12-24 03:12:39.736845
30,42,Concept_7,Easy,1,122,2,2025-12-24 03:12:40.038441
39,31,Concept_3,Medium,1,169,1,2025-12-24 03:12:40.172469
15,65,Concept_4,Hard,0,107,1,2025-12-24 04:12:39.814546
19,72,Concept_6,Easy,0,120,1,2025-12-24 04:12:39.874049
20,54,Concept_3,Medium,0,346,1,2025-12-24 04:12:39.889061
46,73,Concept_4,Easy,1,18,2,2025-12-24 04:12:40.283373
16,35,Concept_8,Easy,1,234,1,2025-12-24 06:12:39.829398
23,19,Concept_2,Medium,0,224,2,2025-12-24 07:12:39.933889
42,57,Concept_8,Hard,1,30,1,2025-12-24 07:12:40.220869
8,22,Concept_4,Hard,0,63,1,2025-12-24 08:12:39.704459
24,1,Concept_2,Easy,1,121,1,2025-12-24 08:12:39.948812
31,47,Concept_1,Hard,0,128,1,2025-12-24 08:12:40.053402
11,6,Concept_1,Hard,0,109,2,2025-12-24 09:12:39.752327
36,63,Concept_6,Easy,1,261,2,2025-12-24 09:12:40.127693
28,18,Concept_5,Easy,1,131,1,2025-12-24 10:12:40.008164
35,29,Concept_6,Easy,1,179,2,2025-12-24 10:12:40.112783
44,56,Concept_5,Medium,0,302,1,2025-12-24 10:12:40.253660
38,58,Concept_2,Easy,1,49,1,2025-12-24 11:12:40.157494
41,76,Concept_2,Medium,1,213,2,2025-12-24 11:12:40.202748
3,27,Concept_1,Medium,1,77,1,2025-12-24 13:12:39.625476
7,25,Concept_7,Medium,1,127,3,2025-12-24 13:12:39.688812
22,7,Concept_7,Easy,1,28,1,2025-12-24 13:12:39.918869
12,35,Concept_8,Easy,1,187,1,2025-12-24 14:12:39.767664
18,35,Concept_8,Easy,1,194,2,2025-12-24 14:12:39.859155
21,22,Concept_4,Hard,0,90,2,2025-12-24 14:12:39.903914
29,47,Concept_1,Hard,0,155,1,2025-12-24 14:12:40.023285
26,3,Concept_2,Hard,1,163,1,2025-12-24 15:12:39.978502
5,28,Concept_5,Easy,1,116,2,2025-12-24 17:12:39.656985
37,51,Concept_2,Hard,0,251,3,2025-12-24 17:12:40.142586
40,45,Concept_5,Hard,0,106,1,2025-12-24 17:12:40.187425
1,59,Concept_2,Medium,1,38,1,2025-12-24 18:12:39.593738
43,12,Concept_2,Medium,0,283,1,2025-12-24 18:12:40.238833
49,30,Concept_7,Hard,0,57,1,2025-12-24 18:12:40.327960
50,4,Concept_7,Easy,0,255,1,2025-12-24 18:12:40.342782
10,33,Concept_7,Hard,0,40,1,2025-12-24 20:12:39.737102
22,55,Concept_4,Hard,0,255,1,2025-12-24 20:12:39.919126
27,26,Concept_6,Easy,1,182,3,2025-12-24 20:12:39.993590
44,13,Concept_5,Easy,0,228,2,2025-12-24 20:12:40.253903
17,64,Concept_5,Hard,0,184,1,2025-12-24 21:12:39.844500
32,72,Concept_6,Easy,0,106,2,2025-12-24 21:12:40.068480
2,4,Concept_7,Easy,0,245,1,2025-12-24 23:12:39.609692
29,21,Concept_3,Medium,0,168,2,2025-12-24 23:12:40.023527
39,26,Concept_6,Easy,0,351,1,2025-12-24 23:12:40.172712
18,39,Concept_5,Hard,0,283,1,2025-12-25 00:12:39.859396
35,72,Concept_6,Easy,0,118,1,2025-12-25 00:12:40.113025
15,2,Concept_4,Easy,1,244,2,2025-12-25 01:12:39.814790
28,41,Concept_6,Easy,1,44,1,2025-12-25 01:12:40.008405
4,15,Concept_5,Hard,0,122,1,2025-12-25 02:12:39.641520
26,22,Concept_4,Hard,0,72,2,2025-12-25 02:12:39.978744
49,38,Concept_7,Medium,1,34,3,2025-12-25 02:12:40.328202
5,63,Concept_6,Easy,0,281,2,2025-12-25 04:12:39.657239
30,3,Concept_2,Hard,0,350,1,2025-12-25 04:12:40.038682
37,66,Concept_8,Easy,1,133,1,2025-12-25 04:12:40.142829
25,57,Concept_8,Hard,0,80,3,2025-12-25 05:12:39.963903
48,48,Concept_8,Easy,0,153,2,2025-12-25 05:12:40.313302
50,63,Concept_6,Easy,0,269,1,2025-12-25 05:12:40.343023
16,2,Concept_4,Easy,0,404,1,2025-12-25 06:12:39.829639
20,4,Concept_7,Easy,0,216,2,2025-12-25 06:12:39.889307
1,11,Concept_2,Easy,1,21,1,2025-12-25 07:12:39.593989
12,63,Concept_6,Easy,1,199,1,2025-12-25 08:12:39.767918
8,79,Concept_7,Medium,1,118,3,2025-12-25 09:12:39.704712
19,65,Concept_4,Hard,1,107,1,2025-12-25 10:12:39.874293
6,43,Concept_1,Hard,0,38,2,2025-12-25 11:12:39.673410
13,29,Concept_6,Easy,1,190,2,2025-12-25 11:12:39.784041
24,63,Concept_6,Easy,1,170,1,2025-12-25 11:12:39.949062
3,40,Concept_2,Hard,1,138,3,2025-12-25 13:12:39.625730
21,80,Concept_4,Medium,1,50,1,2025-12-25 13:12:39.904161
46,72,Concept_6,Easy,1,82,2,2025-12-25 13:12:40.283619
47,75,Concept_5,Medium,1,172,1,2025-12-25 13:12:40.298431
38,59,Concept_2,Medium,1,41,1,2025-12-25 14:12:40.157740
42,54,Concept_3,Medium,1,220,2,2025-12-25 14:12:40.221226
9,37,Concept_7,Hard,0,111,3,2025-12-25 15:12:39.721066
40,64,Concept_5,Hard,0,115,1,2025-12-25 16:12:40.187672
7,13,Concept_5,Easy,0,368,1,2025-12-25 17:12:39.689078
23,78,Concept_2,Easy,1,36,2,2025-12-25 17:12:39.934138
41,69,Concept_6,Medium,0,57,3,2025-12-25 17:12:40.203003
11,5,Concept_2,Easy,1,42,3,2025-12-25 18:12:39.752576
14,42,Concept_7,Easy,1,149,1,2025-12-25 18:12:39.799899
31,48,Concept_8,Easy,1,116,1,2025-12-25 18:12:40.053645
33,59,Concept_2,Medium,0,43,2,2025-12-25 18:12:40.083218
34,42,Concept_7,Easy,0,171,1,2025-12-25 18:12:40.098108
36,71,Concept_2,Easy,1,233,3,2025-12-25 18:12:40.127936
43,18,Concept_5,Easy,1,120,1,2025-12-25 18:12:40.239076
45,54,Concept_3,Medium,0,357,1,2025-12-25 18:12:40.268772
32,42,Concept_7,Easy,1,160,2,2025-12-25 19:12:40.068724
34,41,Concept_6,Easy,0,60,1,2025-12-25 19:12:40.098354
37,58,Concept_2,Easy,1,63,3,2025-12-25 19:12:40.143072
35,51,Concept_2,Hard,1,224,1,2025-12-25 20:12:40.113268
36,68,Concept_2,Hard,0,379,2,2025-12-25 20:12:40.128179
50,31,Concept_3,Medium,0,177,1,2025-12-25 20:12:40.343265
39,75,Concept_5,Medium,1,225,2,2025-12-25 21:12:40.172955
47,9,Concept_7,Medium,1,154,1,2025-12-25 21:12:40.298674
1,74,Concept_3,Medium,1,172,1,2025-12-25 22:12:39.594254
24,4,Concept_7,Easy,0,245,1,2025-12-25 22:12:39.949308
30,41,Concept_6,Easy,1,42,1,2025-12-25 22:12:40.038922
38,77,Concept_1,Hard,1,223,1,2025-12-25 23:12:40.157982
19,15,Concept_5,Hard,0,108,1,2025-12-26 00:12:39.874539
31,48,Concept_8,Easy,0,171,1,2025-12-26 00:12:40.053888
42,6,Concept_1,Hard,0,108,1,2025-12-26 00:12:40.221582
10,26,Concept_6,Easy,1,152,1,2025-12-26 01:12:39.737352
18,63,Concept_6,Easy,1,254,3,2025-12-26 01:12:39.859639
23,67,Concept_7,Easy,0,104,1,2025-12-26 01:12:39.934385
45,13,Concept_5,Easy,0,284,1,2025-12-26 02:12:40.269014
4,11,Concept_2,Easy,0,33,2,2025-12-26 03:12:39.641775
27,20,Concept_8,Hard,0,106,1,2025-12-26 03:12:39.993831
43,70,Concept_8,Hard,0,259,1,2025-12-26 04:12:40.239318
48,77,Concept_1,Hard,1,158,1,2025-12-26 05:12:40.313546
7,74,Concept_3,Medium,1,157,1,2025-12-26 06:12:39.689325
11,40,Concept_2,Hard,0,213,1,2025-12-26 06:12:39.752835
25,79,Concept_7,Medium,0,109,1,2025-12-26 06:12:39.964219
5,20,Concept_8,Hard,0,117,1,2025-12-26 07:12:39.657483
13,1,Concept_2,Easy,1,116,1,2025-12-26 07:12:39.784313
21,64,Concept_5,Hard,0,136,2,2025-12-26 07:12:39.904407
44,33,Concept_7,Hard,0,49,1,2025-12-26 07:12:40.254147
3,29,Concept_6,Easy,1,153,2,2025-12-26 08:12:39.626165
29,52,Concept_2,Hard,0,264,3,2025-12-26 08:12:40.023775
49,70,Concept_8,Hard,0,265,2,2025-12-26 08:12:40.328444
15,34,Concept_6,Easy,1,238,2,2025-12-26 09:12:39.815031
40,27,Concept_1,Medium,0,110,2,2025-12-26 09:12:40.187915
41,55,Concept_4,Hard,1,109,3,2025-12-26 09:12:40.203258
14,39,Concept_5,Hard,0,280,1,2025-12-26 10:12:39.800144
17,25,Concept_7,Medium,1,128,3,2025-12-26 10:12:39.844747
46,71,Concept_2,Easy,0,326,1,2025-12-26 10:12:40.283864
28,51,Concept_2,Hard,0,411,1,2025-12-26 12:12:40.008645
2,8,Concept_5,Easy,1,159,2,2025-12-26 13:12:39.609950
33,49,Concept_6,Medium,0,196,1,2025-12-26 13:12:40.083459
8,19,Concept_2,Medium,0,228,1,2025-12-26 15:12:39.704964
9,15,Concept_5,Hard,1,58,1,2025-12-26 15:12:39.721324
16,76,Concept_2,Medium,0,199,1,2025-12-26 15:12:39.829880
20,57,Concept_8,Hard,1,37,1,2025-12-26 16:12:39.889549
22,68,Concept_2,Hard,0,320,1,2025-12-26 17:12:39.919371
26,5,Concept_2,Easy,1,46,3,2025-12-26 17:12:39.978988
6,63,Concept_6,Easy,1,214,2,2025-12-26 18:12:39.673658
12,57,Concept_8,Hard,0,72,1,2025-12-26 18:12:39.768177
12,3,Concept_2,Hard,0,323,1,2025-12-26 19:12:39.768449
24,78,Concept_2,Easy,0,72,1,2025-12-26 19:12:39.949554
6,30,Concept_7,Hard,1,26,1,2025-12-26 20:12:39.673922
17,31,Concept_3,Medium,0,205,1,2025-12-26 20:12:39.844992
50,14,Concept_2,Medium,1,53,1,2025-12-26 20:12:40.343507
46,17,Concept_1,Hard,0,160,2,2025-12-26 21:12:40.284107
2,21,Concept_3,Medium,1,157,2,2025-12-26 22:12:39.610222
5,54,Concept_3,Medium,0,413,1,2025-12-26 22:12:39.657734
31,46,Concept_3,Medium,0,307,2,2025-12-26 22:12:40.054132
36,42,Concept_7,Easy,1,151,1,2025-12-27 00:12:40.128420
30,22,Concept_4,Hard,0,79,2,2025-12-27 01:12:40.039162
37,31,Concept_3,Medium,0,257,1,2025-12-27 01:12:40.143314
40,73,Concept_4,Easy,1,21,1,2025-12-27 01:12:40.188157
19,74,Concept_3,Medium,0,329,3,2025-12-27 02:12:39.874785
29,9,Concept_7,Medium,0,197,2,2025-12-27 02:12:40.024019
34,39,Concept_5,Hard,0,330,1,2025-12-27 02:12:40.098599
38,36,Concept_2,Easy,1,221,3,2025-12-27 03:12:40.158224
39,37,Concept_7,Hard,0,119,1,2025-12-27 03:12:40.173198
11,2,Concept_4,Easy,1,225,2,2025-12-27 06:12:39.753086
26,14,Concept_2,Medium,1,50,1,2025-12-27 06:12:39.979299
10,25,Concept_7,Medium,0,139,3,2025-12-27 07:12:39.737606
25,28,Concept_5,Easy,1,100,1,2025-12-27 07:12:39.964469
13,21,Concept_3,Medium,0,298,1,2025-12-27 08:12:39.784589
18,55,Concept_4,Hard,1,140,2,2025-12-27 08:12:39.859882
47,9,Concept_7,Medium,0,221,3,2025-12-27 08:12:40.298915
7,35,Concept_8,Easy,1,231,3,2025-12-27 09:12:39.689579
21,22,Concept_4,Hard,1,40,1,2025-12-27 09:12:39.904652
45,67,Concept_7,Easy,1,52,2,2025-12-27 09:12:40.269289
1,31,Concept_3,Medium,0,271,1,2025-12-27 10:12:39.594506
43,49,Concept_6,Medium,0,150,1,2025-12-27 10:12:40.239562
49,30,Concept_7,Hard,0,38,2,2025-12-27 10:12:40.328688
15,12,Concept_2,Medium,0,367,1,2025-12-27 11:12:39.815274
22,65,Concept_4,Hard,0,126,1,2025-12-27 11:12:39.919616
32,32,Concept_4,Hard,1,43,1,2025-12-27 12:12:40.068974
33,12,Concept_2,Medium,0,406,1,2025-12-27 12:12:40.083699
9,43,Concept_1,Hard,0,34,1,2025-12-27 13:12:39.721585
23,44,Concept_3,Hard,0,296,1,2025-12-27 13:12:39.934632
28,59,Concept_2,Medium,0,45,1,2025-12-27 13:12:40.008886
41,70,Concept_8,Hard,0,279,1,2025-12-27 13:12:40.203516
4,45,Concept_5,Hard,0,141,2,2025-12-27 14:12:39.642024
20,49,Concept_6,Medium,0,259,3,2025-12-27 14:12:39.889790
48,72,Concept_6,Easy,1,73,1,2025-12-27 14:12:40.313790
14,77,Concept_1,Hard,1,230,1,2025-12-27 15:12:39.800392
35,50,Concept_1,Easy,1,56,3,2025-12-27 15:12:40.113510
16,20,Concept_8,Hard,0,103,1,2025-12-27 16:12:39.830120
44,21,Concept_3,Medium,0,197,1,2025-12-27 16:12:40.254389
8,37,Concept_7,Hard,0,165,1,2025-12-27 17:12:39.705212
42,75,Concept_5,Medium,0,229,1,2025-12-27 17:12:40.221949
3,33,Concept_7,Hard,1,44,1,2025-12-27 18:12:39.626449
27,37,Concept_7,Hard,0,137,1,2025-12-27 18:12:39.994072
44,53,Concept_3,Hard,1,230,3,2025-12-27 19:12:40.254638
49,67,Concept_7,Easy,1,40,1,2025-12-27 19:12:40.328931
6,78,Concept_2,Easy,1,44,1,2025-12-27 20:12:39.674176
33,19,Concept_2,Medium,0,195,2,2025-12-27 20:12:40.083940
40,13,Concept_5,Easy,0,218,1,2025-12-27 20:12:40.188400
27,77,Concept_1,Hard,0,265,1,2025-12-27 21:12:39.994314
42,37,Concept_7,Hard,0,149,1,2025-12-27 21:12:40.222311
11,72,Concept_6,Easy,1,75,2,2025-12-27 22:12:39.753344
16,21,Concept_3,Medium,0,301,1,2025-12-27 22:12:39.830361
24,20,Concept_8,Hard,0,120,2,2025-12-27 22:12:39.949809
3,80,Concept_4,Medium,0,72,3,2025-12-27 23:12:39.626712
10,52,Concept_2,Hard,1,148,2,2025-12-27 23:12:39.737859
34,21,Concept_3,Medium,0,168,3,2025-12-27 23:12:40.098842
29,50,Concept_1,Easy,0,83,1,2025-12-28 00:12:40.024262
38,45,Concept_5,Hard,0,153,1,2025-12-28 00:12:40.158466
5,28,Concept_5,Easy,1,114,1,2025-12-28 01:12:39.657997
31,77,Concept_1,Hard,0,300,2,2025-12-28 01:12:40.054378
48,9,Concept_7,Medium,1,113,1,2025-12-28 01:12:40.314036
12,26,Concept_6,Easy,1,225,1,2025-12-28 02:12:39.768707
18,57,Concept_8,Hard,1,53,2,2025-12-28 02:12:39.860129
39,3,Concept_2,Hard,0,319,1,2025-12-28 04:12:40.173443
2,34,Concept_6,Easy,0,386,3,2025-12-28 05:12:39.610481
17,12,Concept_2,Medium,0,366,1,2025-12-28 05:12:39.845234
22,68,Concept_2,Hard,0,350,1,2025-12-28 05:12:39.919860
26,51,Concept_2,Hard,0,398,1,2025-12-28 05:12:39.979622
28,58,Concept_2,Easy,0,93,1,2025-12-28 05:12:40.009133
14,29,Concept_6,Easy,1,144,2,2025-12-28 06:12:39.800636
25,45,Concept_5,Hard,0,113,1,2025-12-28 06:12:39.964715
50,72,Concept_6,Easy,1,66,2,2025-12-28 06:12:40.343749
20,29,Concept_6,Easy,0,224,1,2025-12-28 07:12:39.890032
23,8,Concept_5,Easy,1,240,3,2025-12-28 07:12:39.934879
41,26,Concept_6,Easy,1,202,3,2025-12-28 08:12:40.203771
15,16,Concept_4,Hard,0,109,1,2025-12-28 10:12:39.815516
19,13,Concept_5,Easy,1,178,3,2025-12-28 10:12:39.875032
36,11,Concept_2,Easy,1,35,2,2025-12-28 10:12:40.128662
43,24,Concept_4,Easy,1,116,1,2025-12-28 10:12:40.239805
1,61,Concept_1,Easy,1,111,1,2025-12-28 11:12:39.594757
32,18,Concept_5,Easy,0,207,1,2025-12-28 11:12:40.069219
4,66,Concept_8,Easy,0,162,1,2025-12-28 13:12:39.642276
35,18,Concept_5,Easy,0,187,3,2025-12-28 13:12:40.113751
46,34,Concept_6,Easy,0,422,3,2025-12-28 13:12:40.284352
8,54,Concept_3,Medium,0,348,3,2025-12-28 14:12:39.705464
47,71,Concept_2,Easy,1,173,1,2025-12-28 14:12:40.299159
45,46,Concept_3,Medium,0,247,1,2025-12-28 15:12:40.269535
21,42,Concept_7,Easy,1,141,1,2025-12-28 16:12:39.904898
7,51,Concept_2,Hard,1,206,1,2025-12-28 17:12:39.689830
30,40,Concept_2,Hard,0,170,1,2025-12-28 17:12:40.039403
9,76,Concept_2,Medium,0,307,1,2025-12-28 18:12:39.721838
13,31,Concept_3,Medium,0,233,1,2025-12-28 18:12:39.784876
37,59,Concept_2,Medium,0,58,1,2025-12-28 18:12:40.143562
8,79,Concept_7,Medium,0,138,2,2025-12-28 20:12:39.705733
22,19,Concept_2,Medium,0,221,1,2025-12-28 20:12:39.920103
23,9,Concept_7,Medium,0,190,2,2025-12-28 20:12:39.935126
30,68,Concept_2,Hard,0,352,2,2025-12-28 20:12:40.039646
31,75,Concept_5,Medium,1,198,3,2025-12-28 20:12:40.054623
33,34,Concept_6,Easy,0,311,1,2025-12-28 20:12:40.084181
34,38,Concept_7,Medium,1,43,1,2025-12-28 20:12:40.099086
6,74,Concept_3,Medium,1,147,2,2025-12-28 21:12:39.674424
19,2,Concept_4,Easy,0,358,1,2025-12-28 21:12:39.875276
50,66,Concept_8,Easy,1,151,1,2025-12-28 22:12:40.343995
3,21,Concept_3,Medium,1,184,2,2025-12-28 23:12:39.626966
15,45,Concept_5,Hard,0,109,2,2025-12-28 23:12:39.815758
2,55,Concept_4,Hard,0,166,3,2025-12-29 00:12:39.610749
12,9,Concept_7,Medium,1,116,3,2025-12-29 00:12:39.769001
20,29,Concept_6,Easy,0,222,1,2025-12-29 00:12:39.890274
38,29,Concept_6,Easy,1,128,1,2025-12-29 00:12:40.158708
48,3,Concept_2,Hard,0,324,3,2025-12-29 01:12:40.314280
1,55,Concept_4,Hard,1,141,2,2025-12-29 02:12:39.595011
9,46,Concept_3,Medium,1,207,2,2025-12-29 02:12:39.722099
21,17,Concept_1,Hard,0,170,2,2025-12-29 02:12:39.905141
26,74,Concept_3,Medium,0,329,3,2025-12-29 02:12:39.979878
10,50,Concept_1,Easy,0,111,1,2025-12-29 03:12:39.738112
14,63,Concept_6,Easy,0,298,1,2025-12-29 03:12:39.800880
24,78,Concept_2,Easy,1,30,1,2025-12-29 03:12:39.950055
25,2,Concept_4,Easy,1,256,3,2025-12-29 03:12:39.964962
4,64,Concept_5,Hard,0,166,1,2025-12-29 05:12:39.642532
32,56,Concept_5,Medium,0,248,1,2025-12-29 05:12:40.069461
40,52,Concept_2,Hard,0,280,3,2025-12-29 05:12:40.188642
44,51,Concept_2,Hard,1,187,1,2025-12-29 05:12:40.254883
29,1,Concept_2,Easy,0,171,1,2025-12-29 06:12:40.024504
45,10,Concept_3,Easy,0,208,2,2025-12-29 06:12:40.269779
36,63,Concept_6,Easy,1,155,1,2025-12-29 07:12:40.128904
46,50,Concept_1,Easy,1,69,1,2025-12-29 08:12:40.284596
39,5,Concept_2,Easy,1,61,1,2025-12-29 10:12:40.173686
42,51,Concept_2,Hard,0,296,2,2025-12-29 10:12:40.222669
5,75,Concept_5,Medium,0,262,1,2025-12-29 13:12:39.658251
27,28,Concept_5,Easy,0,210,1,2025-12-29 13:12:39.994668
7,27,Concept_1,Medium,0,123,1,2025-12-29 14:12:39.690081
11,41,Concept_6,Easy,0,76,1,2025-12-29 14:12:39.753601
13,50,Concept_1,Easy,1,74,1,2025-12-29 14:12:39.785154
41,1,Concept_2,Easy,1,85,1,2025-12-29 14:12:40.204028
28,47,Concept_1,Hard,0,142,1,2025-12-29 15:12:40.009374
49,3,Concept_2,Hard,0,197,1,2025-12-29 15:12:40.329174
16,16,Concept_4,Hard,1,63,1,2025-12-29 16:12:39.830603
37,39,Concept_5,Hard,0,303,1,2025-12-29 16:12:40.143805
18,7,Concept_7,Easy,1,31,2,2025-12-29 17:12:39.860373
47,64,Concept_5,Hard,0,124,1,2025-12-29 17:12:40.299402
17,62,Concept_4,Easy,0,115,1,2025-12-29 18:12:39.845478
35,68,Concept_2,Hard,0,348,1,2025-12-29 18:12:40.113993
43,19,Concept_2,Medium,1,144,1,2025-12-29 18:12:40.240048
12,80,Concept_4,Medium,0,74,3,2025-12-29 19:12:39.769253
26,3,Concept_2,Hard,0,303,1,2025-12-29 19:12:39.980128
35,56,Concept_5,Medium,1,195,1,2025-12-29 19:12:40.114243
4,59,Concept_2,Medium,0,62,1,2025-12-29 20:12:39.642794
21,42,Concept_7,Easy,1,104,1,2025-12-29 20:12:39.905384
29,45,Concept_5,Hard,0,101,1,2025-12-29 20:12:40.024748
36,53,Concept_3,Hard,1,195,1,2025-12-29 20:12:40.129144
9,29,Concept_6,Easy,1,185,2,2025-12-29 21:12:39.722354
49,38,Concept_7,Medium,1,50,2,2025-12-29 22:12:40.329417
3,31,Concept_3,Medium,1,169,2,2025-12-29 23:12:39.627240
40,66,Concept_8,Easy,1,121,1,2025-12-29 23:12:40.188884
18,46,Concept_3,Medium,1,175,1,2025-12-30 00:12:39.860619
33,13,Concept_5,Easy,1,193,1,2025-12-30 00:12:40.084426
39,19,Concept_2,Medium,0,200,1,2025-12-30 00:12:40.173930
8,36,Concept_2,Easy,0,319,1,2025-12-30 01:12:39.705993
10,68,Concept_2,Hard,1,201,1,2025-12-30 01:12:39.738371
11,52,Concept_2,Hard,0,256,1,2025-12-30 01:12:39.753850
38,20,Concept_8,Hard,0,146,1,2025-12-30 01:12:40.158949
13,9,Concept_7,Medium,0,207,1,2025-12-30 02:12:39.785435
15,56,Concept_5,Medium,0,374,1,2025-12-30 02:12:39.816000
19,41,Concept_6,Easy,1,48,3,2025-12-30 02:12:39.875519
24,44,Concept_3,Hard,0,271,1,2025-12-30 02:12:39.950300
7,22,Concept_4,Hard,0,75,1,2025-12-30 03:12:39.690339
16,5,Concept_2,Easy,1,42,1,2025-12-30 03:12:39.830842
30,71,Concept_2,Easy,1,230,2,2025-12-30 03:12:40.039891
34,9,Concept_7,Medium,0,178,3,2025-12-30 03:12:40.099327
1,41,Concept_6,Easy,0,68,1,2025-12-30 04:12:39.595265
5,65,Concept_4,Hard,0,124,1,2025-12-30 04:12:39.658499
22,17,Concept_1,Hard,1,63,1,2025-12-30 04:12:39.920347
45,69,Concept_6,Medium,0,43,1,2025-12-30 04:12:40.270026
6,37,Concept_7,Hard,0,113,2,2025-12-30 05:12:39.674676
27,62,Concept_4,Easy,0,157,1,2025-12-30 05:12:39.994930
47,8,Concept_5,Easy,0,402,1,2025-12-30 05:12:40.299645
32,35,Concept_8,Easy,1,234,1,2025-12-30 06:12:40.069702
48,8,Concept_5,Easy,1,267,1,2025-12-30 06:12:40.314523
20,3,Concept_2,Hard,1,137,2,2025-12-30 07:12:39.890516
43,8,Concept_5,Easy,1,205,1,2025-12-30 08:12:40.240295
31,58,Concept_2,Easy,0,98,1,2025-12-30 09:12:40.054866
37,54,Concept_3,Medium,1,209,1,2025-12-30 09:12:40.144045
50,12,Concept_2,Medium,0,408,1,2025-12-30 09:12:40.344237
2,79,Concept_7,Medium,0,197,1,2025-12-30 10:12:39.611016
14,35,Concept_8,Easy,1,257,1,2025-12-30 10:12:39.801124
23,51,Concept_2,Hard,0,344,1,2025-12-30 13:12:39.935373
41,66,Concept_8,Easy,1,175,2,2025-12-30 13:12:40.204282
42,52,Concept_2,Hard,0,250,2,2025-12-30 14:12:40.223027
28,58,Concept_2,Easy,1,78,2,2025-12-30 15:12:40.009618
17,16,Concept_4,Hard,0,122,1,2025-12-30 16:12:39.845726
25,73,Concept_4,Easy,1,25,3,2025-12-30 17:12:39.965209
